Italy,Chemicals and chemical Products [ISIC 20-21],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)          ,100,84,67,49,51,51,45
Italy,Non-metallic minerals [ISIC 23],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                       ,100,100,81,85,78,67,66
Italy,Basic metals [ISIC 24],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                                ,100,108,91,50,48,43,51
Italy,Agriculture forestry fishing [ISIC 01-03],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)             ,100,110,97,90,91,96,99
Italy,Mining [ISIC 05-09],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                                   ,100,116,147,235,183,182,204
Italy,Construction [ISIC 41-43],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                             ,100,88,100,235,237,254,234
Japan,Manufacturing [ISIC 10-18; 20-32],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                     ,100,88,78,68,67,64,61
Japan,Paper pulp and printing [ISIC 17-18],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                  ,100,103,116,110,107,105,105
Japan,Chemicals and chemical Products [ISIC 20-21],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)          ,100,92,77,61,53,51,48
Japan,Non-metallic minerals [ISIC 23],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                       ,100,91,93,87,93,84,84
Japan,Basic metals [ISIC 24],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                                ,100,103,85,91,88,88,83
Japan,Agriculture forestry fishing [ISIC 01-03],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)             ,100,124,111,107,123,112,110
Japan,Mining [ISIC 05-09],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                                   ,100,97,149,171,192,167,168
Japan,Construction [ISIC 41-43],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                             ,100,97,95,89,90,90,91
Korea,Manufacturing [ISIC 10-18; 20-32],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                     ,100,75,64,62,62,60,58
Korea,Paper pulp and printing [ISIC 17-18],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                  ,100,104,80,68,68,72,74
Korea,Chemicals and chemical Products [ISIC 20-21],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)          ,100,92,76,70,68,70,71
Korea,Non-metallic minerals [ISIC 23],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                       ,100,83,72,67,63,53,55
Korea,Basic metals [ISIC 24],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                                ,100,91,117,136,131,127,129
Korea,Agriculture forestry fishing [ISIC 01-03],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)             ,100,84,73,59,64,61,60
Korea,Mining [ISIC 05-09],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                                   ,100,301,193,209,192,306,150
Korea,Construction [ISIC 41-43],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                             ,100,110,154,152,143,116,119
Luxembourg,Manufacturing [ISIC 10-18; 20-32],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                ,100,100,141,111,98,91,93
Luxembourg,Paper pulp and printing [ISIC 17-18],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)             ,100,106,57,77,79,65,69
Luxembourg,Chemicals and chemical Products [ISIC 20-21],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)     ,..,..,..,..,..,..,..
Luxembourg,Non-metallic minerals [ISIC 23],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                  ,..,..,..,..,..,..,..
Luxembourg,Basic metals [ISIC 24],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                           ,..,..,..,..,..,..,..
Luxembourg,Agriculture forestry fishing [ISIC 01-03],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)        ,100,250,402,363,467,443,408
Luxembourg,Mining [ISIC 05-09],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                              ,100,128,114,247,217,148,146
