Ireland,Residential lighting,Per capita energy intensity (index 2000)                  ,..,..,..,..,..,..,..
Ireland,Residential lighting,Per dwelling energy intensity (index 2000)                ,..,..,..,..,..,..,..
Ireland,Residential appliances,Per capita energy intensity (index 2000)                ,100,117,127,107,107,108,103
Ireland,Residential appliances,Per dwelling energy intensity (index 2000)              ,100,111,112,92,93,94,91
Italy,Total Residential,Per capita energy intensity (index 2000)                       ,100,120,122,110,110,112,109
Italy,Total Residential,Per dwelling energy intensity (index 2000)                     ,100,116,115,103,102,104,100
Italy,Total Residential,Per dwelling TC energy intensity (index 2000)                  ,100,102,103,98,99,96,98
Italy,Residential space heating,Per capita energy intensity (index 2000)               ,100,125,128,114,113,115,111
Italy,Residential space heating,Per dwelling energy intensity (index 2000)             ,100,121,120,106,105,107,102
Italy,Residential space heating,Per dwelling TC energy intensity (index 2000)          ,100,100,102,99,101,96,98
Italy,Residential lighting,Per capita energy intensity (index 2000)                    ,100,105,88,71,69,68,66
Italy,Residential lighting,Per dwelling energy intensity (index 2000)                  ,100,101,82,66,64,63,61
Italy,Residential appliances,Per capita energy intensity (index 2000)                  ,100,112,120,114,110,112,113
Italy,Residential appliances,Per dwelling energy intensity (index 2000)                ,100,108,113,106,102,104,104
Japan,Total Residential,Per capita energy intensity (index 2000)                       ,100,103,102,89,91,95,89
Japan,Total Residential,Per dwelling energy intensity (index 2000)                     ,100,98,91,77,77,80,75
Japan,Total Residential,Per dwelling TC energy intensity (index 2000)                  ,100,96,91,80,81,80,76
Japan,Residential space heating,Per capita energy intensity (index 2000)               ,100,107,102,85,89,103,85
Japan,Residential space heating,Per dwelling energy intensity (index 2000)             ,100,101,92,73,76,87,71
Japan,Residential space heating,Per dwelling TC energy intensity (index 2000)          ,100,95,92,84,87,85,78
Japan,Residential lighting,Per capita energy intensity (index 2000)                    ,..,..,..,..,..,..,..
Japan,Residential lighting,Per dwelling energy intensity (index 2000)                  ,..,..,..,..,..,..,..
Japan,Residential appliances,Per capita energy intensity (index 2000)                  ,100,101,109,97,97,98,95
Japan,Residential appliances,Per dwelling energy intensity (index 2000)                ,100,96,98,84,83,83,80
Korea,Total Residential,Per capita energy intensity (index 2000)                       ,100,124,119,108,114,117,123
Korea,Total Residential,Per dwelling energy intensity (index 2000)                     ,100,115,104,90,93,95,99
Korea,Total Residential,Per dwelling TC energy intensity (index 2000)                  ,100,112,101,94,96,96,99
Korea,Residential space heating,Per capita energy intensity (index 2000)               ,100,130,111,84,92,93,96
Korea,Residential space heating,Per dwelling energy intensity (index 2000)             ,100,120,97,70,76,75,77
Korea,Residential space heating,Per dwelling TC energy intensity (index 2000)          ,100,115,91,78,81,77,77
Korea,Residential lighting,Per capita energy intensity (index 2000)                    ,..,..,..,..,..,..,..
Korea,Residential lighting,Per dwelling energy intensity (index 2000)                  ,..,..,..,..,..,..,..
Korea,Residential appliances,Per capita energy intensity (index 2000)                  ,100,111,134,152,157,162,166
Korea,Residential appliances,Per dwelling energy intensity (index 2000)                ,100,103,117,126,129,131,134
Luxembourg,Total Residential,Per capita energy intensity (index 2000)                  ,100,106,96,85,86,85,78
Luxembourg,Total Residential,Per dwelling energy intensity (index 2000)                ,100,86,66,57,58,57,52
Luxembourg,Total Residential,Per dwelling TC energy intensity (index 2000)             ,100,86,59,58,57,58,55
Luxembourg,Residential space heating,Per capita energy intensity (index 2010)          ,..,..,100,85,87,85,78
Luxembourg,Residential space heating,Per dwelling energy intensity (index 2010)        ,..,..,100,83,85,83,74
Luxembourg,Residential space heating,Per dwelling TC energy intensity (index 2010)     ,..,..,100,97,96,97,93
Luxembourg,Residential lighting,Per capita energy intensity (index 2010)               ,..,..,100,86,76,45,48
Luxembourg,Residential lighting,Per dwelling energy intensity (index 2010)             ,..,..,100,84,75,44,45
Luxembourg,Residential appliances,Per capita energy intensity (index 2010)             ,..,..,100,104,98,114,106
Luxembourg,Residential appliances,Per dwelling energy intensity (index 2010)           ,..,..,100,101,96,111,101
Mexico,Total Residential,Per capita energy intensity (index 2000)                      ,100,93,87,82,81,80,82
